"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.86988627185522e-26,0.67641806197951,0.386,0.24,4.50885676732448e-22,"4","FCGR1A"
2.2223196117426e-26,0.690230688968623,0.387,0.242,5.35867927979494e-22,"4","FUOM"
2.38027486882154e-26,0.64804820462214,0.406,0.258,5.73955679118939e-22,"4","ABHD12"
5.24801495405897e-26,0.500556285451107,0.404,0.252,1.26545384587224e-21,"4","IL1R2"
5.64398907521582e-26,0.657078956275682,0.414,0.266,1.36093508570679e-21,"4","CHPT1"
7.85681411349408e-26,0.756937256848967,0.332,0.197,1.89451358718683e-21,"4","NRROS"
9.46559024194633e-26,0.616135703841335,0.493,0.345,2.28243777504052e-21,"4","CD300A"
1.34521806384983e-25,0.639496039101712,0.432,0.284,3.2437243173611e-21,"4","CD33"
2.18826241673486e-25,0.573927614727106,0.481,0.326,5.27655716547277e-21,"4","ADIPOR1"
4.38220233787752e-25,0.54357463847021,0.516,0.361,1.05668044973241e-20,"4","MTHFD2"
5.20976890241299e-25,0.52672879281029,0.542,0.386,1.25623157543884e-20,"4","MYDGF"
1.06161214907052e-24,0.517710261139631,0.544,0.389,2.55986537505374e-20,"4","RHEB"
1.08376476923619e-24,0.636518980032277,0.396,0.252,2.61328198805922e-20,"4","PEPD"
2.02938540245774e-24,0.643865613439672,0.347,0.21,4.89345702094636e-20,"4","LGALS3BP"
3.78236212201573e-24,0.547436653795883,0.484,0.327,9.12040978481652e-20,"4","FILIP1L"
1.73365693325321e-23,0.514517576573912,0.571,0.423,4.18036696315347e-19,"4","HAVCR2"
3.72064492201717e-23,0.551929582019038,0.477,0.33,8.97159110046e-19,"4","NAIP"
5.2738030152319e-23,0.720858004260173,0.332,0.205,1.27167212106287e-18,"4","WIPI2"
6.20044515083968e-23,0.534297531966764,0.433,0.287,1.49511333922197e-18,"4","APEX1"
1.19612789212509e-22,0.632414225415725,0.466,0.329,2.88422318628124e-18,"4","TNFSF13"
1.71650097967722e-22,0.734954519575024,0.308,0.186,4.13899881229568e-18,"4","TSPAN3"
2.11810440840881e-22,0.52937052109075,0.74,0.644,5.10738515999615e-18,"4","LMNA"
4.39811464788509e-22,0.50592195176049,0.417,0.274,1.06051738504453e-17,"4","FPR3"
9.14425844274365e-22,0.568054885852195,0.423,0.285,2.20495503829878e-17,"4","NDUFB5"
1.0991291794308e-21,0.862898981226979,0.308,0.191,2.65033019036149e-17,"4","ID3"
2.11396607705149e-21,0.654653452215434,0.365,0.238,5.09740640159425e-17,"4","CREBL2"
4.88901703655473e-21,0.503671061927453,0.5,0.358,1.17888867802444e-16,"4","OXA1L"
5.66747635312096e-21,0.504970683025438,0.44,0.3,1.36659857302806e-16,"4","CLN8"
4.33368954520438e-20,0.700059349620353,0.297,0.183,1.04498256003513e-15,"4","PLD4"
6.34913539076356e-20,0.791843987611879,0.281,0.172,1.53096701677482e-15,"4","SAP30"
1.05351451851074e-18,0.706722516158075,0.298,0.189,2.54033955848494e-14,"4","TM6SF1"
1.48386379148283e-18,0.566191432976894,0.395,0.272,3.57804076040254e-14,"4","YIF1B"
3.36031914265376e-18,0.520770781249361,0.435,0.31,8.102737548681e-14,"4","CYC1"
4.73953751314515e-18,0.584097492953455,0.354,0.236,1.14284468054469e-13,"4","SIGLEC10"
1.02390090371882e-17,0.680580934922,0.286,0.181,2.46893224913718e-13,"4","SLC39A1"
1.1115706833109e-17,0.578289959109463,0.34,0.224,2.68033038866758e-13,"4","SNX17"
5.05523854370284e-17,0.746558655287936,0.292,0.19,1.21896967004307e-12,"4","AC020656.1"
6.17396158201637e-17,0.623864274213465,0.368,0.254,1.48872735627161e-12,"4","FAM210A"
7.60726023197647e-17,0.52687162047476,0.381,0.264,1.83433865973649e-12,"4","UQCRC2"
2.89771064341091e-16,0.600902711778157,0.303,0.199,6.98724967445672e-12,"4","ELOVL1"
5.21687399817258e-16,0.700123542991575,0.279,0.182,1.25794482717936e-11,"4","HSD17B4"
5.29339154472353e-16,0.513844681582771,0.389,0.276,1.27639550317918e-11,"4","SUMO3"
5.58030822232031e-16,0.558634964101273,0.301,0.195,1.3455797216481e-11,"4","IMPDH2"
1.49214079366431e-15,0.53515002841219,0.362,0.252,3.59799909576276e-11,"4","KDELR2"
1.96789571952869e-15,0.653311385251465,0.27,0.175,4.74518694849953e-11,"4","MIF4GD"
8.29899382330693e-15,0.517425866695306,0.4,0.293,2.001136380614e-10,"4","STAT1"
9.84319846413463e-15,0.534490425193831,0.289,0.192,2.37349044565678e-10,"4","SNAI1"
5.46537668792905e-14,0.539754868072935,0.32,0.22,1.31786628076033e-09,"4","ECHS1"
5.73934065300966e-14,0.560016312579771,0.272,0.179,1.38392721166022e-09,"4","AHCY"
1.08871961070764e-13,0.539494037920499,0.34,0.24,2.62522959729934e-09,"4","WASHC2C"
1.12798792125442e-13,0.512069836737754,0.262,0.17,2.71991727452078e-09,"4","TSEN34"
3.8479397397663e-13,0.638655176146787,0.259,0.172,9.27853709449849e-09,"4","YPEL2"
3.99657247414712e-13,0.504565439610635,0.325,0.228,9.63693520691094e-09,"4","CLNS1A"
3.67363434255667e-12,0.528321670028411,0.276,0.188,8.8582344902069e-08,"4","GRHPR"
5.99920685469403e-12,0.543950128875245,0.256,0.173,1.44658874887237e-07,"4","IKBIP"
9.36283389974011e-12,0.566064513087581,0.26,0.178,2.25766013824433e-07,"4","MRPL3"
1.5796197175719e-11,0.502027447012191,0.287,0.201,3.80893702498112e-07,"4","FUCA2"
1.85993258049637e-10,0.568106106963516,0.253,0.177,4.4848554313509e-06,"4","TNFSF12"
9.15913685351787e-10,0.534086117986244,0.262,0.187,2.20854266948876e-05,"4","RDX"
8.33748199831848e-09,0.523264297651055,0.263,0.193,0.000201041703425454,"4","TDG"
0,5.38086780414216,0.962,0.137,0,"5","S100A8"
0,4.75629730229526,0.987,0.277,0,"5","S100A9"
0,3.71735736595033,0.826,0.141,0,"5","VCAN"
0,2.41105925416883,0.889,0.292,0,"5","FCN1"
0,2.23320413049981,0.839,0.259,0,"5","SLC11A1"
0,5.33004719684382,0.503,0.032,0,"5","S100A12"
0,4.72301270433407,0.432,0.041,0,"5","MARCO"
8.13490945615583e-298,2.6693902437411,0.459,0.075,1.96157071716286e-293,"5","AQP9"
3.60615660576398e-273,1.74907459883576,0.978,0.693,8.69552542347869e-269,"5","S100A6"
1.78195095422407e-249,2.28982328915317,0.973,0.718,4.2968183359205e-245,"5","TIMP1"
6.22857464495813e-232,3.02269192074062,0.399,0.074,1.50189620413875e-227,"5","MCEMP1"
1.24895177306844e-223,2.11064047059452,0.664,0.223,3.01159741039993e-219,"5","TREM1"
4.15957043231464e-220,1.70450812170588,0.609,0.169,1.00299721834403e-215,"5","SMIM25"
4.68572267849277e-216,1.54314780369149,0.955,0.615,1.12986830946496e-211,"5","S100A4"
2.95519157268727e-209,2.98682222957363,0.317,0.05,7.12585343922081e-205,"5","FCAR"
4.84020302645285e-203,2.4914030197998,0.455,0.109,1.16711815576858e-198,"5","CD300E"
8.81953118297059e-188,1.51189660019558,0.872,0.527,2.1266535541497e-183,"5","APLP2"
5.98171393925105e-185,2.75809478925001,0.384,0.085,1.44237068217161e-180,"5","SEMA6B"
1.55731395375102e-181,2.18991575112443,0.625,0.24,3.75515113667983e-177,"5","LTA4H"
4.7088954276412e-175,2.94760335793838,0.374,0.085,1.13545595446712e-170,"5","CYP27A1"
1.74481960671157e-173,1.22703795401604,0.945,0.701,4.20728351766361e-169,"5","SERPINA1"
1.00251301316161e-172,1.26105934361587,0.929,0.607,2.4173596286366e-168,"5","TSPO"
4.10433854337225e-170,1.82062239746864,0.675,0.282,9.89679152963352e-166,"5","CSF3R"
2.59053628276562e-154,1.55331535549866,0.715,0.325,6.24656013863273e-150,"5","FPR1"
4.91725712089833e-154,2.19255215327493,0.423,0.117,1.18569820956221e-149,"5","AGFG1"
7.09474034274915e-153,0.64173251201318,0.999,0.961,1.7107547388471e-148,"5","OAZ1"
1.82505134754113e-150,1.74569546480668,0.639,0.269,4.40074631432592e-146,"5","SLC25A37"
2.4407059284944e-148,1.02631164929847,0.996,0.966,5.88527420537854e-144,"5","GAPDH"
2.12264102426214e-146,1.7134060787775,0.478,0.146,5.1183243018033e-142,"5","LILRA5"
2.99256942448135e-142,2.64032367577685,0.357,0.09,7.21598265325188e-138,"5","APOBEC3A"
1.16127528881764e-140,3.99347538318836,0.28,0.06,2.80018310392597e-136,"5","FN1"
2.75206654129655e-140,1.94706096454536,0.449,0.139,6.63605805102837e-136,"5","ITGAM"
1.59610026295087e-138,0.920725400987942,0.996,0.946,3.84867656405343e-134,"5","IFI30"
4.0510928261974e-138,2.03152353010157,0.545,0.211,9.76840013180979e-134,"5","ANPEP"
1.09073516731679e-137,2.48994459845113,0.261,0.05,2.63008970895099e-133,"5","BST1"
5.08618784767393e-134,1.45797242996051,0.692,0.334,1.22643247570962e-129,"5","CSTA"
8.790836473201e-133,1.60267711885424,0.757,0.385,2.11973439878296e-128,"5","CFD"
5.25829414923733e-126,1.1162130337802,0.895,0.742,1.2679324682056e-121,"5","ALDOA"
6.90403131750389e-123,1.3993595954752,0.682,0.347,1.66476907158971e-118,"5","STXBP2"
2.66368792868903e-122,1.14734330570957,0.809,0.478,6.42295070244785e-118,"5","BCL2A1"
2.64337142432305e-121,1.59845943023612,0.621,0.288,6.37396151547016e-117,"5","LRP1"
9.44175854212332e-119,1.63377624327672,0.411,0.127,2.2766912372622e-114,"5","MYO1G"
4.43459123918624e-118,0.834759862534109,0.993,0.929,1.06931298550498e-113,"5","SH3BGRL3"
3.54976795578127e-114,1.42705481457331,0.768,0.452,8.55955547177538e-110,"5","SLC2A3"
5.63915038484121e-113,0.993207094026576,0.901,0.659,1.35976833229676e-108,"5","TYMP"
1.52492892444033e-111,3.25988682306496,0.413,0.145,3.67706111550297e-107,"5","MT1X"
1.19559168873705e-109,0.886423309832347,0.989,0.825,2.88293023905165e-105,"5","LYZ"
1.00778445536537e-108,1.36027350391176,0.767,0.498,2.43007065722252e-104,"5","UPP1"
1.16399970605909e-106,1.25993662044574,0.754,0.477,2.80675249122028e-102,"5","BRI3"
1.21367377366077e-104,1.97758944387388,0.335,0.098,2.92653157042822e-100,"5","CPD"
2.17372117112118e-104,0.755185314689919,1,0.999,5.2414938599245e-100,"5","FTH1"
5.47926631580309e-103,0.543009326053404,0.996,0.919,1.3212154867296e-98,"5","TYROBP"
3.92214987244909e-100,1.45159195589903,0.716,0.403,9.45747998743649e-96,"5","CD14"
8.41266294601248e-100,2.11096461877867,0.298,0.084,2.02854541617199e-95,"5","CR1"
8.86619352228599e-100,0.866187937542981,0.963,0.792,2.13790524402882e-95,"5","S100A10"
3.3366264910353e-99,1.53328036438698,0.632,0.342,8.04560745783343e-95,"5","METRNL"
2.02762635903763e-98,1.59419368226335,0.436,0.163,4.88921543954744e-94,"5","UBALD2"
1.35055356956645e-97,0.595223730531041,0.983,0.92,3.25658982229558e-93,"5","PFDN5"
1.63265606996788e-96,2.14050821734062,0.415,0.16,3.93682358151355e-92,"5","FAM107B"
2.23381770361282e-96,1.09311915060786,0.771,0.517,5.3864046287216e-92,"5","GSTO1"
2.83479973401558e-95,0.931081205263541,0.856,0.579,6.83555259863178e-91,"5","JUND"
2.75963424367867e-89,0.590351490142412,0.988,0.952,6.65430605178238e-85,"5","LAPTM5"
2.14162303288601e-88,0.52919836959092,0.983,0.934,5.16409561919804e-84,"5","UBA52"
6.67148652374175e-88,1.68205641161592,0.378,0.137,1.60869554546985e-83,"5","DENND5A"
4.44005037255363e-86,1.632088426256,0.513,0.239,1.07062934633386e-81,"5","THBS1"
1.66092380938371e-85,1.7032100811503,0.505,0.243,4.00498558156693e-81,"5","BEST1"
2.50409182990789e-85,1.51518901508438,0.375,0.136,6.03811662945689e-81,"5","CD36"
1.71187591954081e-84,1.86562293846999,0.286,0.086,4.12784640478875e-80,"5","SPATA13"
4.20139499045116e-84,1.61667768499464,0.532,0.253,1.01308237404749e-79,"5","EREG"
2.46222151268745e-83,1.40936354234808,0.46,0.197,5.93715473354325e-79,"5","AGTRAP"
2.78199117861903e-82,1.88825224271844,0.284,0.087,6.70821532900406e-78,"5","CHSY1"
1.28082905170274e-80,1.30406326563842,0.47,0.205,3.08846309237082e-76,"5","LUCAT1"
6.0474186113308e-78,1.49022619370956,0.407,0.166,1.4582140497502e-73,"5","SULF2"
1.41019390202355e-77,1.71591641134853,0.286,0.09,3.40040055594939e-73,"5","HK3"
1.68235551287072e-77,0.595407879144412,0.995,0.919,4.05666384818518e-73,"5","S100A11"
4.20817148667852e-77,1.21002276056097,0.656,0.384,1.01471639058279e-72,"5","CD52"
7.03754460027672e-76,1.63358806975315,0.31,0.105,1.69696312946473e-71,"5","HEBP2"
3.09834398023888e-75,0.586714842824065,0.951,0.848,7.47103683955e-71,"5","RPL38"
1.63000143262246e-74,0.817425069494246,0.829,0.604,3.93042245448254e-70,"5","ELOB"
5.81860900138336e-73,1.12263201270797,0.832,0.679,1.40304118850357e-68,"5","MIF"
5.83131233903481e-73,0.505221483757231,0.989,0.959,1.40610434431146e-68,"5","CYBA"
9.58611668069095e-73,1.22409961093541,0.496,0.234,2.31150031521501e-68,"5","FCGR1A"
2.25090599927909e-72,0.97550048975271,0.728,0.471,5.42760963606168e-68,"5","EFHD2"
4.26348093816801e-72,1.14464764895202,0.547,0.281,1.02805315862045e-67,"5","CAPNS1"
7.5325400314372e-71,0.770316128330756,0.912,0.682,1.81632137778045e-66,"5","EMP3"
4.89078424756816e-70,0.704660601117891,0.927,0.824,1.17931480561611e-65,"5","ITGB2"
2.34178135175894e-69,0.904913004794405,0.804,0.62,5.64673737349632e-65,"5","TKT"
2.06823288934007e-68,1.04216016369235,0.663,0.406,4.9871299660657e-64,"5","FLNA"
3.9557037999178e-68,1.58336570887303,0.36,0.146,9.53838857274178e-64,"5","ASPH"
4.35749616059367e-68,1.18684545618503,0.485,0.235,1.05072304920395e-63,"5","TAF10"
3.50323030401585e-67,0.644190874778958,0.876,0.656,8.44733923207343e-63,"5","CD44"
4.59102974916155e-67,1.47529956322566,0.471,0.226,1.10703500341533e-62,"5","ALOX5AP"
4.90640181007245e-67,1.65120252366739,0.289,0.101,1.18308066846277e-62,"5","SBNO2"
7.51461625259415e-67,0.596328488686847,0.947,0.741,1.81199941698803e-62,"5","LGALS1"
1.2592907040865e-65,0.53376972073386,0.992,0.889,3.03652767476377e-61,"5","FCER1G"
1.36423252951873e-65,1.49065153279797,0.313,0.116,3.28957389842851e-61,"5","RXRA"
9.77071672506407e-65,1.59735559516118,0.312,0.118,2.3560129239147e-60,"5","TRIM25"
5.4281296423424e-63,0.966787693514718,0.65,0.402,1.30888490065802e-58,"5","NCF2"
4.43274663574222e-62,0.550511956943639,0.968,0.867,1.06886819627652e-57,"5","CTSS"
1.92269888402653e-61,1.29125403291161,0.371,0.158,4.63620381905318e-57,"5","MBD2"
3.53923678600643e-61,1.65049902735166,0.253,0.086,8.53416166209731e-57,"5","CCDC69"
6.50248125963416e-61,0.745124027737439,0.805,0.629,1.56794330613559e-56,"5","GNAI2"
1.99218808170503e-60,1.27601579587428,0.361,0.151,4.80376312141534e-56,"5","UBXN11"
2.85593537208047e-60,1.42105067887283,0.352,0.149,6.88651696269765e-56,"5","NDRG1"
8.38477402380976e-60,0.761212304020102,0.778,0.557,2.02182056036125e-55,"5","ZEB2"
1.76051286340914e-59,1.26159586369367,0.39,0.174,4.24512466753845e-55,"5","SECTM1"
7.28709461328413e-59,1.27973286236944,0.37,0.161,1.7571371241012e-54,"5","ARHGAP26"
6.14275700950897e-58,1.57300386949402,0.257,0.091,1.4812029977029e-53,"5","SIRPB1"
1.39038728627007e-57,0.88281942509161,0.775,0.608,3.35264086338303e-53,"5","PGK1"
6.5232333744832e-57,1.06947321312166,0.466,0.234,1.57294726358913e-52,"5","PET100"
1.80673684063355e-56,1.5249340404802,0.323,0.136,4.35658454381968e-52,"5","PHC2"
2.38912308817702e-56,1.24483620478248,0.418,0.203,5.76089250252124e-52,"5","NUP214"
7.53048153523342e-56,1.39448254972683,0.336,0.143,1.81582501259083e-51,"5","EHD1"
1.36864292326931e-55,1.43163985357916,0.272,0.102,3.30020868087929e-51,"5","GCLM"
2.22047921022821e-55,1.07076827970435,0.556,0.332,5.35424151962329e-51,"5","NDUFB9"
2.80491814201442e-55,0.984462608488895,0.553,0.319,6.76349911583937e-51,"5","CDV3"
6.59510788592518e-55,0.735621362777205,0.785,0.58,1.59027836453314e-50,"5","CYBB"
1.2124122736547e-54,1.395802029331,0.312,0.128,2.92348971546358e-50,"5","SORL1"
1.61147787869856e-54,1.13013333647911,0.532,0.295,3.88575660890585e-50,"5","G0S2"
1.34229197579281e-53,1.36543839922917,0.301,0.121,3.2366686412292e-49,"5","LILRA2"
1.34838930898985e-53,1.29607359825519,0.576,0.369,3.25137114076723e-49,"5","VEGFA"
3.71830562158498e-53,0.956196057001843,0.772,0.592,8.96595034532785e-49,"5","HIF1A"
3.66571222336752e-52,1.45811348713777,0.277,0.109,8.83913188420609e-48,"5","PITPNA"
5.26266959594129e-52,1.23363254238195,0.478,0.264,1.26898751966932e-47,"5","FBP1"
8.58892586752109e-52,0.866978598584439,0.739,0.553,2.07104769443536e-47,"5","GUK1"
1.37636605709699e-51,1.31701017929815,0.387,0.185,3.31883147347797e-47,"5","AC015912.3"
1.40996621845456e-51,0.992165791399524,0.521,0.296,3.39985154255948e-47,"5","GNB1"
1.92418715814649e-51,0.731808272551499,0.745,0.521,4.63979249443862e-47,"5","CD55"
2.42666708374248e-51,0.954811441738483,0.779,0.636,5.85142233902825e-47,"5","TPM4"
3.26853051428522e-51,1.27669153554588,0.333,0.146,7.88140762909595e-47,"5","PLEKHM2"
2.23129335370323e-50,1.31155000611468,0.342,0.155,5.3803176637846e-46,"5","C19orf38"
2.07729851774254e-49,0.653909883831588,0.762,0.566,5.00898991583258e-45,"5","DAZAP2"
4.10443000801837e-49,1.46649030522746,0.253,0.097,9.8970120783347e-45,"5","CHST15"
1.43980296949217e-47,1.28686751341451,0.279,0.114,3.47179690033646e-43,"5","ZDHHC20"
4.02850848212503e-47,1.37226791430043,0.293,0.126,9.71394250294808e-43,"5","DOK3"
6.6800933085007e-47,1.3954380645309,0.297,0.129,1.61077089947877e-42,"5","IRAK1"
1.07437455391602e-46,1.19282113201223,0.531,0.338,2.59063936185771e-42,"5","ATP13A3"
1.12952497082244e-46,1.28060168133588,0.554,0.357,2.72362356214416e-42,"5","THBD"
4.69511331423001e-46,1.08678039844639,0.407,0.209,1.13213267346028e-41,"5","PLIN3"
9.40040060301187e-46,1.28378346434118,0.477,0.276,2.26671859740425e-41,"5","OLR1"
1.2635542675464e-45,0.627241938145849,0.79,0.597,3.04680840533464e-41,"5","UBL5"
3.18243360196307e-45,0.893666379705609,0.542,0.33,7.67380214441356e-41,"5","QKI"
1.95867770869746e-44,0.797423264518429,0.651,0.456,4.72295955898218e-40,"5","ODF3B"
2.48296373659823e-44,1.4024172842527,0.253,0.103,5.98717045805932e-40,"5","FAM102B"
4.08475029427831e-44,1.06822401827273,0.373,0.185,9.84955838459329e-40,"5","AC020656.1"
4.5871903018784e-44,0.921378060827575,0.52,0.321,1.10610919749194e-39,"5","TIMP2"
9.3968067495908e-44,0.973265970614098,0.69,0.518,2.26585201152883e-39,"5","TGFBI"
1.50545343304631e-43,0.646299577702765,0.832,0.664,3.63009986310456e-39,"5","PKM"
2.20165228683165e-43,0.532251367232607,0.99,0.981,5.30884415923716e-39,"5","SRGN"
9.84454427710767e-43,1.13958727901285,0.358,0.177,2.37381496153897e-38,"5","LPCAT1"
1.12368201482366e-42,0.84047708285144,0.559,0.349,2.70953444234428e-38,"5","SEC61G"
1.78285065195111e-42,0.915838633893835,0.455,0.251,4.29898777704971e-38,"5","DMXL2"
2.6370481345894e-42,0.966507081902577,0.515,0.319,6.35871416693543e-38,"5","SLC43A2"
1.2809972860964e-41,1.22892390344755,0.311,0.145,3.08886875596424e-37,"5","TMEM205"
1.43655666303894e-41,1.16648869194062,0.456,0.261,3.46396908158581e-37,"5","IL1RN"
5.29385992694953e-41,1.1771508000829,0.719,0.549,1.27650844418534e-36,"5","CTSL"
9.87936912545185e-41,0.683712634662067,0.762,0.538,2.3822122772202e-36,"5","C5AR1"
4.9164508146578e-40,1.23153387103355,0.32,0.155,1.18550378493844e-35,"5","ZSWIM6"
4.00031853863195e-39,0.907637309783196,0.878,0.796,9.64596809220321e-35,"5","PLAUR"
4.28253143350278e-39,1.35230631895284,0.268,0.12,1.03264680456053e-34,"5","ALAS1"
1.26228168514739e-38,1.53120553833661,0.496,0.328,3.0437398273959e-34,"5","HSPA6"
2.3145225245504e-38,1.28980614559458,0.357,0.188,5.58100816344839e-34,"5","NRIP1"
2.81855922505924e-38,1.14750776522924,0.359,0.188,6.79639185938534e-34,"5","QSOX1"
2.97013359579718e-38,0.725171619913676,0.759,0.622,7.16188313954574e-34,"5","TNFRSF1B"
3.16885026764673e-38,0.789190910475943,0.82,0.707,7.64104865037656e-34,"5","CEBPB"
1.08543592068127e-37,0.793074503210836,0.489,0.286,2.61731163553874e-33,"5","LILRB3"
2.05869625483434e-37,0.550813898490966,0.758,0.554,4.96413427928205e-33,"5","CD37"
2.86545036238071e-37,0.910747943421299,0.611,0.435,6.9094604588086e-33,"5","ATP2B1"
6.27848147010998e-37,0.795598796287251,0.598,0.407,1.51393023688762e-32,"5","C4orf3"
6.95359184645432e-37,0.977623657579832,0.402,0.222,1.67671960193553e-32,"5","PLP2"
9.93496363757304e-37,0.932185247087853,0.444,0.261,2.39561778192799e-32,"5","SLC7A5"
1.13582561651048e-36,0.794093491271751,0.989,0.988,2.73881630909172e-32,"5","UBC"
2.27616703063264e-36,1.20250493370114,0.258,0.116,5.48852156096447e-32,"5","FAM20A"
9.73715767824904e-36,0.571965742823056,0.768,0.613,2.34792083095619e-31,"5","ARRB2"
1.00064527404506e-35,1.02809803504117,0.382,0.212,2.41285594930484e-31,"5","MBOAT7"
1.14378097441673e-35,0.936639476553323,0.417,0.238,2.75799906361106e-31,"5","PECAM1"
1.58133491766242e-35,0.532166729533122,0.785,0.623,3.81307288695939e-31,"5","LAMTOR4"
3.33844272626527e-35,0.581697599914971,0.844,0.728,8.04998694584344e-31,"5","ENO1"
3.70925672139631e-35,1.02658221438354,0.335,0.173,8.94413073230292e-31,"5","CLEC12A"
5.49471083144956e-35,1.22221544379206,0.317,0.163,1.32493962278743e-30,"5","STK24"
7.50067580210396e-35,1.33803009210493,0.263,0.122,1.80863795616133e-30,"5","AL627171.2"
8.38957431198968e-35,1.19091617721263,0.254,0.115,2.02297805385007e-30,"5","MAP2K2"
8.48531879945976e-35,0.789826587311235,0.508,0.319,2.04606492211373e-30,"5","PGD"
1.13117451604646e-34,0.665282482271632,0.696,0.54,2.72760111054282e-30,"5","GMFG"
2.85148011297436e-34,0.603871364307667,0.637,0.43,6.87577399641508e-30,"5","PILRA"
3.35523061342826e-34,0.517836734386304,0.8,0.671,8.09046757815956e-30,"5","TOMM7"
3.36694270216494e-34,0.983457265729798,0.384,0.215,8.11870893773033e-30,"5","LILRB1"
5.80419084660567e-34,0.829558873377141,0.455,0.274,1.39956453884202e-29,"5","RUNX1"
1.18008667041036e-33,1.07866692334844,0.29,0.143,2.84554298836051e-29,"5","EAF1"
1.8696852673779e-33,1.09762134555325,0.28,0.135,4.50837208522833e-29,"5","MARCH2"
